Product_ID,Product_Category,Current_Stock,Supplier_Cost_USD,Lead_Time_Days,Daily_Sales_Velocity,Supplier_Name,Market_Trend_Score,Retail_Price_USD
GT-PROD-01484,AI Processors,153,1200.68,18,11.9,InnoVision,12,1699.3
GT-PROD-01485,AI Processors,300,1200.68,29,11.9,GlobalCircuits,29,1857.26
GT-PROD-01486,AI Processors,78,1200.68,11,11.9,GlobalCircuits,82,1855.95
GT-PROD-01487,AI Processors,435,1200.68,28,11.9,GlobalCircuits,44,1750.95
GT-PROD-01488,High-End Laptops,215,1200.68,5,11.9,TechCorp,86,1471.32
GT-PROD-01489,Smart Home Hubs,75,1200.68,8,11.9,GlobalCircuits,15,1499.42
GT-PROD-01490,Drones,440,1200.68,19,11.9,NextGen Supply,32,1453.56
GT-PROD-01491,High-End Laptops,295,1200.68,9,11.9,InnoVision,19,1451.48
GT-PROD-01492,Drones,447,1200.68,15,11.9,GlobalCircuits,95,1547.63
GT-PROD-01493,Wearables,342,1200.68,28,11.9,GlobalCircuits,12,1470.19
GT-PROD-01494,Smartphones,257,1200.68,26,11.9,NextGen Supply,93,1692.23
GT-PROD-01495,Smartphones,461,1200.68,4,11.9,InnoVision,42,1881.03
GT-PROD-01496,Wearables,248,1200.68,24,11.9,InnoVision,73,1844.66
GT-PROD-01497,High-End Laptops,387,1200.68,20,11.9,GlobalCircuits,19,1801.58
GT-PROD-01498,VR Headsets,401,1200.68,21,11.9,GlobalCircuits,37,1549.68
GT-PROD-01499,Smart Home Hubs,344,1200.68,22,11.9,GlobalCircuits,94,1813.08
GT-PROD-01500,VR Headsets,304,1200.68,22,11.9,InnoVision,49,1663.59
GT-PROD-01501,Smart Home Hubs,484,1200.68,6,11.9,InnoVision,10,1501.75
GT-PROD-01502,High-End Laptops,111,1200.68,28,11.9,TechCorp,63,1900.44
GT-PROD-01503,AI Processors,486,1200.68,23,11.9,GlobalCircuits,68,1608.82
GT-PROD-01504,Wearables,5,1200.68,23,11.9,InnoVision,98,1662.15
GT-PROD-01505,Drones,18,1200.68,9,11.9,GlobalCircuits,52,1451.4
GT-PROD-01506,Smart Home Hubs,84,1200.68,3,11.9,NextGen Supply,81,1848.6
GT-PROD-01507,Smartphones,160,1200.68,10,11.9,NextGen Supply,23,1920.45
GT-PROD-01508,VR Headsets,141,1200.68,16,11.9,TechCorp,15,1642.91
GT-PROD-01509,Drones,218,1200.68,6,11.9,GlobalCircuits,34,1887.22
GT-PROD-01510,Smart Home Hubs,146,1200.68,18,11.9,TechCorp,69,1531.2
GT-PROD-01511,Smartphones,326,1200.68,18,11.9,TechCorp,26,1753.58
GT-PROD-01512,Smartphones,137,1200.68,22,11.9,TechCorp,25,1565.7
GT-PROD-01513,AI Processors,467,1200.68,23,11.9,InnoVision,40,1599.31
GT-PROD-01514,High-End Laptops,217,1200.68,10,11.9,InnoVision,68,1674.49
GT-PROD-01515,Smartphones,166,1200.68,20,11.9,TechCorp,29,1674.27
GT-PROD-01516,High-End Laptops,96,1200.68,27,11.9,NextGen Supply,50,1612.41
GT-PROD-01517,AI Processors,482,1200.68,5,11.9,InnoVision,65,1564.48
GT-PROD-01518,Smartphones,424,1200.68,7,11.9,NextGen Supply,18,1681.7
GT-PROD-01519,Smart Home Hubs,205,1200.68,14,11.9,TechCorp,53,1450.54
GT-PROD-01520,Wearables,398,1200.68,12,11.9,TechCorp,51,1914.84
GT-PROD-01521,AI Processors,164,1200.68,18,11.9,NextGen Supply,68,1829.44
GT-PROD-01522,AI Processors,186,1200.68,29,11.9,InnoVision,32,1518.65
GT-PROD-01523,Smartphones,346,1200.68,7,11.9,GlobalCircuits,18,1733.62
GT-PROD-01524,High-End Laptops,482,1200.68,11,11.9,TechCorp,86,1534.8
GT-PROD-01525,AI Processors,146,1200.68,7,11.9,GlobalCircuits,70,1521.91
GT-PROD-01526,Drones,227,1200.68,18,11.9,TechCorp,43,1882.49
GT-PROD-01527,VR Headsets,315,1200.68,16,11.9,GlobalCircuits,47,1576.86
GT-PROD-01528,AI Processors,87,1200.68,14,11.9,NextGen Supply,62,1754.3
GT-PROD-01529,Smartphones,372,1200.68,16,11.9,TechCorp,54,1794.17
GT-PROD-01530,VR Headsets,231,1200.68,22,11.9,TechCorp,38,1599.29
GT-PROD-01531,Smartphones,96,1200.68,20,11.9,InnoVision,50,1699.59
GT-PROD-01532,VR Headsets,72,1200.68,12,11.9,InnoVision,69,1880.74
GT-PROD-01533,Wearables,200,1200.68,28,11.9,NextGen Supply,76,1513.91
GT-PROD-01534,High-End Laptops,103,1200.68,22,11.9,NextGen Supply,66,1649.74
GT-PROD-01535,Smart Home Hubs,489,1200.68,11,11.9,TechCorp,51,1803.74
GT-PROD-01536,High-End Laptops,398,1200.68,10,11.9,InnoVision,54,1464.93
GT-PROD-01537,High-End Laptops,40,1200.68,9,11.9,NextGen Supply,21,1478.82
GT-PROD-01538,AI Processors,125,1200.68,8,11.9,InnoVision,57,1488.34
GT-PROD-01539,High-End Laptops,205,1200.68,14,11.9,GlobalCircuits,82,1555.21
GT-PROD-01540,Smartphones,337,1200.68,24,11.9,InnoVision,78,1689.45
GT-PROD-01541,Smart Home Hubs,187,1200.68,21,11.9,InnoVision,26,1477.16
GT-PROD-01542,Smart Home Hubs,201,1200.68,18,11.9,NextGen Supply,19,1891.44
GT-PROD-01543,High-End Laptops,10,1200.68,6,11.9,InnoVision,42,1679.72
GT-PROD-01544,VR Headsets,27,1200.68,7,11.9,NextGen Supply,18,1584.9
GT-PROD-01545,VR Headsets,449,1200.68,27,11.9,GlobalCircuits,38,1528.34
GT-PROD-01546,Smart Home Hubs,74,1200.68,8,11.9,GlobalCircuits,68,1828.52
GT-PROD-01547,AI Processors,154,1200.68,10,11.9,InnoVision,53,1603.27
GT-PROD-01548,Smart Home Hubs,201,1200.68,25,11.9,NextGen Supply,74,1887.44
GT-PROD-01549,Drones,488,1200.68,5,11.9,NextGen Supply,11,1521.65
GT-PROD-01550,Smart Home Hubs,415,1200.68,17,11.9,NextGen Supply,77,1879.12
GT-PROD-01551,Smart Home Hubs,144,1200.68,17,11.9,InnoVision,55,1721.16
GT-PROD-01552,Smart Home Hubs,162,1200.68,17,11.9,InnoVision,57,1782.65
GT-PROD-01553,Smart Home Hubs,114,1200.68,29,11.9,InnoVision,57,1602.46
GT-PROD-01554,Smartphones,161,1200.68,12,11.9,GlobalCircuits,90,1522.3
GT-PROD-01555,High-End Laptops,0,1200.68,11,11.9,GlobalCircuits,40,1891.93
GT-PROD-01556,Smartphones,130,1200.68,19,11.9,InnoVision,66,1732.45
GT-PROD-01557,Smartphones,495,1200.68,18,11.9,NextGen Supply,96,1509.74
GT-PROD-01558,High-End Laptops,235,1200.68,19,11.9,GlobalCircuits,30,1874.57
GT-PROD-01559,Smart Home Hubs,136,1200.68,23,11.9,NextGen Supply,68,1503.77
GT-PROD-01560,Smart Home Hubs,15,1200.68,12,11.9,NextGen Supply,79,1573.9
GT-PROD-01561,High-End Laptops,260,1200.68,9,11.9,GlobalCircuits,26,1478.13
GT-PROD-01562,AI Processors,78,1200.68,3,11.9,NextGen Supply,56,1791.54
GT-PROD-01563,AI Processors,21,1200.68,23,11.9,TechCorp,25,1456.57
GT-PROD-01564,Drones,419,1200.68,7,11.9,InnoVision,94,1878.29
GT-PROD-01565,VR Headsets,81,1200.68,6,11.9,NextGen Supply,71,1701.06
GT-PROD-01566,High-End Laptops,47,1200.68,23,11.9,TechCorp,97,1882.73
GT-PROD-01567,Smart Home Hubs,183,1200.68,26,11.9,InnoVision,25,1622.11
GT-PROD-01568,VR Headsets,306,1200.68,10,11.9,NextGen Supply,73,1906.09
GT-PROD-01569,High-End Laptops,33,1200.68,16,11.9,TechCorp,72,1542.71
GT-PROD-01570,AI Processors,296,1200.68,22,11.9,NextGen Supply,47,1859.71
GT-PROD-01571,VR Headsets,119,1200.68,20,11.9,GlobalCircuits,86,1646.59
GT-PROD-01572,Drones,336,1200.68,8,11.9,TechCorp,94,1513.01
GT-PROD-01573,VR Headsets,155,1200.68,8,11.9,TechCorp,83,1636.8
GT-PROD-01574,Wearables,193,1200.68,6,11.9,InnoVision,86,1577.9
GT-PROD-01575,Smartphones,318,1200.68,15,11.9,NextGen Supply,35,1767.4
GT-PROD-01576,Drones,21,1200.68,3,11.9,InnoVision,59,1540.45
GT-PROD-01577,VR Headsets,347,1200.68,4,11.9,GlobalCircuits,17,1509.94
GT-PROD-01578,Smart Home Hubs,95,1200.68,12,11.9,InnoVision,79,1585.94
GT-PROD-01579,Smart Home Hubs,429,1200.68,5,11.9,GlobalCircuits,72,1643.11
GT-PROD-01580,AI Processors,495,1200.68,29,11.9,GlobalCircuits,90,1509.52
GT-PROD-01581,High-End Laptops,315,1200.68,10,11.9,InnoVision,34,1651.98
GT-PROD-01582,VR Headsets,289,1200.68,25,11.9,NextGen Supply,14,1590.19
GT-PROD-01583,Smartphones,370,1200.68,4,11.9,InnoVision,50,1489.08
GT-PROD-01584,AI Processors,129,1200.68,16,11.9,NextGen Supply,17,1469.01
GT-PROD-01585,AI Processors,367,1200.68,22,11.9,TechCorp,87,1456.86
GT-PROD-01586,Drones,240,1200.68,25,11.9,InnoVision,72,1513.07
GT-PROD-01587,Smart Home Hubs,278,1200.68,9,11.9,InnoVision,63,1587.3
GT-PROD-01588,Smart Home Hubs,129,1200.68,28,11.9,TechCorp,45,1714.48
GT-PROD-01589,Wearables,162,1200.68,3,11.9,GlobalCircuits,74,1872.25
GT-PROD-01590,AI Processors,19,1200.68,23,11.9,TechCorp,47,1641.05
GT-PROD-01591,Smart Home Hubs,2,1200.68,6,11.9,NextGen Supply,37,1528.05
GT-PROD-01592,Smart Home Hubs,93,1200.68,10,11.9,InnoVision,88,1543.55
GT-PROD-01593,Drones,492,1200.68,20,11.9,GlobalCircuits,94,1731.32
GT-PROD-01594,Wearables,45,1200.68,28,11.9,GlobalCircuits,56,1748.67
GT-PROD-01595,Wearables,83,1200.68,16,11.9,GlobalCircuits,52,1574.83
GT-PROD-01596,Wearables,126,1200.68,29,11.9,GlobalCircuits,96,1471.43
GT-PROD-01597,VR Headsets,325,1200.68,17,11.9,GlobalCircuits,87,1540.44
GT-PROD-01598,Smart Home Hubs,112,1200.68,10,11.9,TechCorp,42,1613.45
GT-PROD-01599,Wearables,334,1200.68,18,11.9,InnoVision,38,1457.68
GT-PROD-01600,High-End Laptops,378,1200.68,5,11.9,TechCorp,93,1580.82
GT-PROD-01601,Wearables,251,1200.68,13,11.9,NextGen Supply,88,1645.39
GT-PROD-01602,Wearables,467,1200.68,3,11.9,GlobalCircuits,76,1815.15
GT-PROD-01603,Wearables,409,1200.68,13,11.9,InnoVision,49,1569.79
GT-PROD-01604,Smart Home Hubs,30,1200.68,16,11.9,GlobalCircuits,78,1880.32
GT-PROD-01605,Wearables,51,1200.68,7,11.9,NextGen Supply,30,1854.16
GT-PROD-01606,Smart Home Hubs,127,1200.68,21,11.9,GlobalCircuits,62,1833.95
GT-PROD-01607,VR Headsets,64,1200.68,4,11.9,GlobalCircuits,27,1902.93
GT-PROD-01608,AI Processors,496,1200.68,12,11.9,NextGen Supply,64,1585.75
GT-PROD-01609,Smartphones,390,1200.68,11,11.9,InnoVision,72,1733.06
GT-PROD-01610,Smart Home Hubs,267,1200.68,29,11.9,NextGen Supply,68,1561.5
GT-PROD-01611,AI Processors,271,1200.68,16,11.9,NextGen Supply,42,1884.32
GT-PROD-01612,Smartphones,285,1200.68,29,11.9,TechCorp,92,1710.91
GT-PROD-01613,Drones,328,1200.68,29,11.9,GlobalCircuits,23,1464.39
GT-PROD-01614,Smart Home Hubs,242,1200.68,4,11.9,NextGen Supply,99,1920.27
GT-PROD-01615,AI Processors,265,1200.68,17,11.9,GlobalCircuits,59,1809.68
GT-PROD-01616,VR Headsets,225,1200.68,14,11.9,TechCorp,29,1891.89
GT-PROD-01617,Smart Home Hubs,192,1200.68,28,11.9,GlobalCircuits,52,1828.1
GT-PROD-01618,VR Headsets,446,1200.68,6,11.9,InnoVision,38,1700.8
GT-PROD-01619,VR Headsets,439,1200.68,27,11.9,GlobalCircuits,14,1597.47
GT-PROD-01620,Wearables,79,1200.68,24,11.9,TechCorp,68,1461.96
GT-PROD-01621,Smart Home Hubs,21,1200.68,15,11.9,NextGen Supply,59,1815.11
GT-PROD-01622,AI Processors,125,1200.68,15,11.9,GlobalCircuits,20,1536.54
GT-PROD-01623,High-End Laptops,401,1200.68,7,11.9,NextGen Supply,31,1826.68
GT-PROD-01624,VR Headsets,488,1200.68,7,11.9,GlobalCircuits,25,1624.91
GT-PROD-01625,Smartphones,353,1200.68,20,11.9,NextGen Supply,49,1826.73
GT-PROD-01626,VR Headsets,56,1200.68,3,11.9,TechCorp,74,1547.17
GT-PROD-01627,Drones,100,1200.68,26,11.9,NextGen Supply,95,1616.25
GT-PROD-01628,Smartphones,167,1200.68,28,11.9,NextGen Supply,93,1670.1
GT-PROD-01629,AI Processors,3,1200.68,15,11.9,InnoVision,39,1674.07
GT-PROD-01630,Smartphones,256,1200.68,14,11.9,TechCorp,95,1634.83
GT-PROD-01631,AI Processors,153,1200.68,13,11.9,NextGen Supply,64,1637.24
GT-PROD-01632,Smartphones,292,1200.68,17,11.9,GlobalCircuits,61,1560.83
GT-PROD-01633,AI Processors,230,1200.68,3,11.9,GlobalCircuits,40,1576.68
GT-PROD-01634,Smartphones,458,1200.68,22,11.9,GlobalCircuits,98,1594.93
GT-PROD-01635,Smartphones,225,1200.68,27,11.9,TechCorp,83,1502.36
GT-PROD-01636,Wearables,13,1200.68,19,11.9,TechCorp,53,1775.94
GT-PROD-01637,Drones,142,1200.68,16,11.9,TechCorp,45,1518.42
GT-PROD-01638,High-End Laptops,5,1200.68,27,11.9,TechCorp,57,1897.87
GT-PROD-01639,Smart Home Hubs,481,1200.68,10,11.9,GlobalCircuits,97,1668.08
GT-PROD-01640,High-End Laptops,87,1200.68,16,11.9,GlobalCircuits,67,1874.58
GT-PROD-01641,High-End Laptops,398,1200.68,6,11.9,NextGen Supply,25,1619.36
GT-PROD-01642,VR Headsets,482,1200.68,19,11.9,NextGen Supply,81,1449.96
GT-PROD-01643,VR Headsets,272,1200.68,27,11.9,GlobalCircuits,46,1838.15
GT-PROD-01644,High-End Laptops,188,1200.68,18,11.9,NextGen Supply,47,1533.08
GT-PROD-01645,Smart Home Hubs,22,1200.68,14,11.9,GlobalCircuits,37,1478.95
GT-PROD-01646,Smartphones,445,1200.68,11,11.9,TechCorp,81,1602.87
GT-PROD-01647,VR Headsets,129,1200.68,8,11.9,TechCorp,18,1725.02
GT-PROD-01648,VR Headsets,172,1200.68,3,11.9,InnoVision,32,1867.57
GT-PROD-01649,Drones,275,1200.68,25,11.9,NextGen Supply,11,1691.15
GT-PROD-01650,Smartphones,432,1200.68,16,11.9,TechCorp,65,1635.58
GT-PROD-01651,Smart Home Hubs,39,1200.68,26,11.9,NextGen Supply,61,1858.76
GT-PROD-01652,Drones,64,1200.68,25,11.9,TechCorp,48,1850.62
GT-PROD-01653,High-End Laptops,437,1200.68,16,11.9,GlobalCircuits,82,1489.55
GT-PROD-01654,Drones,388,1200.68,14,11.9,NextGen Supply,46,1905.16
GT-PROD-01655,High-End Laptops,24,1200.68,22,11.9,GlobalCircuits,39,1494.71
GT-PROD-01656,Smartphones,387,1200.68,7,11.9,TechCorp,46,1567.15
GT-PROD-01657,VR Headsets,436,1200.68,15,11.9,InnoVision,85,1549.12
GT-PROD-01658,Smart Home Hubs,397,1200.68,16,11.9,NextGen Supply,47,1624.93
GT-PROD-01659,High-End Laptops,216,1200.68,28,11.9,NextGen Supply,64,1874.25
GT-PROD-01660,VR Headsets,463,1200.68,11,11.9,TechCorp,57,1540.71
GT-PROD-01661,Smartphones,3,1200.68,26,11.9,NextGen Supply,44,1657.93
GT-PROD-01662,Smartphones,78,1200.68,24,11.9,InnoVision,24,1625.82
GT-PROD-01663,High-End Laptops,204,1200.68,16,11.9,TechCorp,11,1705.42
GT-PROD-01664,High-End Laptops,0,1200.68,3,11.9,GlobalCircuits,22,1848.99
GT-PROD-01665,Smart Home Hubs,166,1200.68,21,11.9,TechCorp,34,1476.81
GT-PROD-01666,Wearables,173,1200.68,13,11.9,GlobalCircuits,18,1789.95
GT-PROD-01667,Smartphones,469,1200.68,20,11.9,InnoVision,74,1911.65
GT-PROD-01668,Smartphones,400,1200.68,9,11.9,GlobalCircuits,44,1648.69
GT-PROD-01669,Smart Home Hubs,140,1200.68,20,11.9,GlobalCircuits,74,1804.61
GT-PROD-01670,Drones,450,1200.68,25,11.9,InnoVision,38,1800.01
GT-PROD-01671,High-End Laptops,127,1200.68,28,11.9,TechCorp,58,1480.02
GT-PROD-01672,Smartphones,77,1200.68,8,11.9,GlobalCircuits,61,1772.8
GT-PROD-01673,Drones,150,1200.68,24,11.9,TechCorp,93,1751.68
GT-PROD-01674,Wearables,162,1200.68,18,11.9,GlobalCircuits,86,1621.54
GT-PROD-01675,AI Processors,76,1200.68,29,11.9,InnoVision,65,1833.81
GT-PROD-01676,AI Processors,328,1200.68,25,11.9,GlobalCircuits,36,1484.1
GT-PROD-01677,AI Processors,452,1200.68,29,11.9,TechCorp,88,1599.03
GT-PROD-01678,Drones,313,1200.68,22,11.9,TechCorp,12,1692.56
GT-PROD-01679,VR Headsets,206,1200.68,20,11.9,TechCorp,22,1474.66
GT-PROD-01680,AI Processors,152,1200.68,5,11.9,TechCorp,76,1518.32
GT-PROD-01681,AI Processors,312,1200.68,28,11.9,GlobalCircuits,68,1451.65
GT-PROD-01682,AI Processors,84,1200.68,23,11.9,NextGen Supply,48,1480.11
GT-PROD-01683,AI Processors,16,1200.68,22,11.9,NextGen Supply,34,1608.17
GT-PROD-01684,Drones,182,1200.68,9,11.9,GlobalCircuits,55,1878.82
GT-PROD-01685,AI Processors,313,1200.68,19,11.9,TechCorp,51,1576.13
GT-PROD-01686,Smartphones,148,1200.68,16,11.9,GlobalCircuits,51,1578.39
GT-PROD-01687,Smartphones,61,1200.68,22,11.9,NextGen Supply,20,1486.42
GT-PROD-01688,High-End Laptops,248,1200.68,10,11.9,InnoVision,10,1913.36
GT-PROD-01689,VR Headsets,201,1200.68,14,11.9,NextGen Supply,93,1587.63
GT-PROD-01690,Wearables,469,1200.68,24,11.9,TechCorp,74,1665.17
GT-PROD-01691,AI Processors,289,1200.68,8,11.9,GlobalCircuits,87,1587.68
GT-PROD-01692,VR Headsets,251,1200.68,20,11.9,TechCorp,79,1676.24
GT-PROD-01693,Drones,216,1200.68,23,11.9,TechCorp,26,1857.12
GT-PROD-01694,VR Headsets,171,1200.68,21,11.9,TechCorp,23,1902.88
GT-PROD-01695,AI Processors,490,1200.68,24,11.9,TechCorp,53,1908.13
GT-PROD-01696,AI Processors,404,1200.68,11,11.9,NextGen Supply,91,1768.89
GT-PROD-01697,Smartphones,199,1200.68,27,11.9,GlobalCircuits,79,1459.88
GT-PROD-01698,High-End Laptops,350,1200.68,26,11.9,InnoVision,74,1582.11
GT-PROD-01699,High-End Laptops,205,1200.68,29,11.9,TechCorp,22,1632.79
GT-PROD-01700,Drones,71,1200.68,17,11.9,InnoVision,30,1835.96
GT-PROD-01701,Smartphones,381,1200.68,18,11.9,GlobalCircuits,66,1652.66
GT-PROD-01702,VR Headsets,249,1200.68,5,11.9,NextGen Supply,45,1452.41
GT-PROD-01703,High-End Laptops,148,1200.68,3,11.9,TechCorp,23,1526.31
GT-PROD-01704,VR Headsets,4,1200.68,20,11.9,InnoVision,80,1739.6
GT-PROD-01705,Wearables,147,1200.68,13,11.9,InnoVision,31,1605.22
GT-PROD-01706,Smartphones,20,1200.68,13,11.9,GlobalCircuits,22,1906.58
GT-PROD-01707,Wearables,221,1200.68,23,11.9,NextGen Supply,85,1766.61
GT-PROD-01708,AI Processors,157,1200.68,23,11.9,InnoVision,39,1566.06
GT-PROD-01709,Smart Home Hubs,114,1200.68,19,11.9,TechCorp,29,1680.22
GT-PROD-01710,Smart Home Hubs,346,1200.68,21,11.9,NextGen Supply,22,1603.18
GT-PROD-01711,Smartphones,37,1200.68,22,11.9,InnoVision,47,1714.52
GT-PROD-01712,Smartphones,447,1200.68,12,11.9,GlobalCircuits,74,1711.64
GT-PROD-01713,High-End Laptops,29,1200.68,22,11.9,GlobalCircuits,61,1828.82
GT-PROD-01714,AI Processors,241,1200.68,28,11.9,InnoVision,53,1742.52
GT-PROD-01715,Drones,306,1200.68,9,11.9,NextGen Supply,25,1455.55
GT-PROD-01716,Drones,63,1200.68,29,11.9,GlobalCircuits,27,1798.37
GT-PROD-01717,Wearables,322,1200.68,28,11.9,NextGen Supply,52,1468.08
GT-PROD-01718,Drones,438,1200.68,6,11.9,InnoVision,66,1774.45
GT-PROD-01719,VR Headsets,420,1200.68,16,11.9,GlobalCircuits,57,1499.56
GT-PROD-01720,High-End Laptops,212,1200.68,10,11.9,GlobalCircuits,80,1503.1
GT-PROD-01721,Drones,455,1200.68,25,11.9,TechCorp,46,1776.51
GT-PROD-01722,VR Headsets,403,1200.68,14,11.9,TechCorp,12,1914.15
GT-PROD-01723,Smartphones,310,1200.68,11,11.9,NextGen Supply,72,1537.12
GT-PROD-01724,VR Headsets,8,1200.68,14,11.9,NextGen Supply,95,1793.14
GT-PROD-01725,VR Headsets,84,1200.68,20,11.9,GlobalCircuits,70,1563.17
GT-PROD-01726,High-End Laptops,328,1200.68,27,11.9,GlobalCircuits,27,1552.73
GT-PROD-01727,AI Processors,147,1200.68,16,11.9,InnoVision,98,1648.7
GT-PROD-01728,AI Processors,7,1200.68,6,11.9,TechCorp,35,1702.87
GT-PROD-01729,Wearables,4,1200.68,29,11.9,TechCorp,51,1572.41
GT-PROD-01730,High-End Laptops,28,1200.68,6,11.9,InnoVision,24,1684.31
GT-PROD-01731,Drones,12,1200.68,9,11.9,InnoVision,20,1900.27
GT-PROD-01732,VR Headsets,213,1200.68,19,11.9,InnoVision,73,1651.68
GT-PROD-01733,Smart Home Hubs,21,1200.68,12,11.9,TechCorp,71,1455.86
GT-PROD-01734,Smart Home Hubs,363,1200.68,28,11.9,InnoVision,32,1894.34
GT-PROD-01735,Wearables,228,1200.68,28,11.9,InnoVision,33,1530
GT-PROD-01736,VR Headsets,226,1200.68,18,11.9,InnoVision,33,1681.79
GT-PROD-01737,VR Headsets,408,1200.68,15,11.9,NextGen Supply,41,1480.27
GT-PROD-01738,VR Headsets,315,1200.68,19,11.9,NextGen Supply,72,1687.9
GT-PROD-01739,VR Headsets,472,1200.68,9,11.9,InnoVision,41,1889.32
GT-PROD-01740,Smart Home Hubs,58,1200.68,19,11.9,InnoVision,17,1488.32
GT-PROD-01741,Smart Home Hubs,116,1200.68,7,11.9,TechCorp,44,1710.21
GT-PROD-01742,Drones,447,1200.68,17,11.9,NextGen Supply,82,1458.47
GT-PROD-01743,Smartphones,12,1200.68,3,11.9,GlobalCircuits,88,1538.23
GT-PROD-01744,VR Headsets,226,1200.68,13,11.9,TechCorp,30,1763.64
GT-PROD-01745,VR Headsets,215,1200.68,6,11.9,InnoVision,12,1738.49
GT-PROD-01746,Wearables,54,1200.68,25,11.9,TechCorp,77,1700.99
GT-PROD-01747,Smartphones,71,1200.68,17,11.9,TechCorp,95,1672.19
GT-PROD-01748,VR Headsets,372,1200.68,19,11.9,TechCorp,10,1811.11
GT-PROD-01749,Wearables,159,1200.68,18,11.9,TechCorp,90,1602.91
GT-PROD-01750,Wearables,59,1200.68,8,11.9,InnoVision,94,1732.81
GT-PROD-01751,Smart Home Hubs,241,1200.68,22,11.9,TechCorp,87,1788.64
GT-PROD-01752,High-End Laptops,336,1200.68,16,11.9,InnoVision,57,1683.15
GT-PROD-01753,High-End Laptops,462,1200.68,23,11.9,TechCorp,38,1559.79
GT-PROD-01754,Wearables,23,1200.68,23,11.9,InnoVision,48,1640.81
GT-PROD-01755,Smart Home Hubs,433,1200.68,27,11.9,NextGen Supply,34,1888.61
GT-PROD-01756,VR Headsets,393,1200.68,9,11.9,NextGen Supply,57,1620.76
GT-PROD-01757,Smartphones,205,1200.68,14,11.9,GlobalCircuits,48,1650.9
GT-PROD-01758,Wearables,82,1200.68,29,11.9,GlobalCircuits,73,1667.95
GT-PROD-01759,Smart Home Hubs,281,1200.68,7,11.9,InnoVision,98,1825.82
GT-PROD-01760,VR Headsets,357,1200.68,22,11.9,NextGen Supply,98,1577.07
GT-PROD-01761,AI Processors,168,1200.68,24,11.9,NextGen Supply,75,1676.44
GT-PROD-01762,Drones,195,1200.68,8,11.9,TechCorp,53,1616.7
GT-PROD-01763,Smartphones,360,1200.68,10,11.9,NextGen Supply,92,1780.51
GT-PROD-01764,VR Headsets,96,1200.68,8,11.9,GlobalCircuits,28,1514.22
GT-PROD-01765,Smart Home Hubs,151,1200.68,7,11.9,TechCorp,82,1463.38
GT-PROD-01766,VR Headsets,297,1200.68,28,11.9,NextGen Supply,55,1621.81
GT-PROD-01767,Wearables,181,1200.68,4,11.9,TechCorp,51,1511.02
GT-PROD-01768,Smartphones,454,1200.68,18,11.9,GlobalCircuits,84,1658.42
GT-PROD-01769,Smartphones,324,1200.68,29,11.9,NextGen Supply,79,1631.85
GT-PROD-01770,AI Processors,371,1200.68,23,11.9,TechCorp,43,1865.31
GT-PROD-01771,Wearables,66,1200.68,8,11.9,TechCorp,83,1620.49
GT-PROD-01772,Wearables,82,1200.68,15,11.9,InnoVision,31,1460.41
GT-PROD-01773,Wearables,295,1200.68,17,11.9,NextGen Supply,63,1644.55
GT-PROD-01774,AI Processors,485,1200.68,13,11.9,TechCorp,82,1459.07
GT-PROD-01775,Smart Home Hubs,57,1200.68,13,11.9,InnoVision,95,1852.87
GT-PROD-01776,Smartphones,452,1200.68,8,11.9,GlobalCircuits,95,1870.11
GT-PROD-01777,Wearables,409,1200.68,15,11.9,TechCorp,96,1787.84
GT-PROD-01778,Smartphones,233,1200.68,13,11.9,GlobalCircuits,39,1654.06
GT-PROD-01779,Smartphones,8,1200.68,10,11.9,InnoVision,30,1699.56
GT-PROD-01780,AI Processors,447,1200.68,11,11.9,GlobalCircuits,43,1625.93
GT-PROD-01781,Smart Home Hubs,65,1200.68,24,11.9,GlobalCircuits,14,1522.25
GT-PROD-01782,Smart Home Hubs,192,1200.68,5,11.9,NextGen Supply,54,1630.48
GT-PROD-01783,Smartphones,482,1200.68,26,11.9,NextGen Supply,64,1674.4
GT-PROD-01784,Drones,409,1200.68,24,11.9,TechCorp,42,1582.59
GT-PROD-01785,AI Processors,413,1200.68,22,11.9,InnoVision,70,1563.25
GT-PROD-01786,AI Processors,93,1200.68,3,11.9,GlobalCircuits,58,1807.83
GT-PROD-01787,VR Headsets,331,1200.68,23,11.9,InnoVision,13,1739.95
GT-PROD-01788,Drones,318,1200.68,7,11.9,NextGen Supply,49,1623.6
GT-PROD-01789,VR Headsets,433,1200.68,14,11.9,NextGen Supply,22,1668.71
GT-PROD-01790,Smartphones,141,1200.68,14,11.9,GlobalCircuits,81,1902.05
GT-PROD-01791,Smartphones,365,1200.68,6,11.9,NextGen Supply,18,1858.89
GT-PROD-01792,High-End Laptops,151,1200.68,16,11.9,NextGen Supply,28,1800.4
GT-PROD-01793,Wearables,142,1200.68,14,11.9,GlobalCircuits,23,1885.09
GT-PROD-01794,VR Headsets,443,1200.68,28,11.9,InnoVision,22,1691.85
GT-PROD-01795,AI Processors,442,1200.68,23,11.9,InnoVision,40,1880.67
GT-PROD-01796,High-End Laptops,323,1200.68,27,11.9,NextGen Supply,59,1875.95
GT-PROD-01797,High-End Laptops,178,1200.68,13,11.9,NextGen Supply,36,1470.26
GT-PROD-01798,Smartphones,54,1200.68,11,11.9,InnoVision,79,1482.62
GT-PROD-01799,Drones,312,1200.68,17,11.9,NextGen Supply,48,1854.44
